x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
137.27046960805637,-53.47754717,0.0,pial
147.11135047815708,-53.47754717,0.0,pial
156.95223134825778,-53.47754717,0.0,pial
166.7931122183585,-53.47754717,0.0,pial
176.6339930884592,-53.47754717,0.0,pial
186.4748739585599,-53.47754717,0.0,pial
196.3157548286606,-53.47754717,0.0,pial
-192.3990395,-44.95509434,0.0,pial
-182.5581587,-44.95509434,0.0,pial
-172.7172778,-44.95509434,0.0,pial
-162.8763969,-44.95509434,0.0,pial
-153.0355161,-44.95509434,0.0,pial
-143.1946352,-44.95509434,0.0,pial
-133.3537543,-44.95509434,0.0,pial
-123.5128734,-44.95509434,0.0,pial
-113.6719926,-44.95509434,0.0,pial
-103.8311117,-44.95509434,0.0,pial
-93.99023084,-44.95509434,0.0,pial
-84.14934997,-44.95509434,0.0,pial
-74.3084691,-44.95509434,0.0,pial
-64.46758823,-44.95509434,0.0,pial
-54.62670736,-44.95509434,0.0,pial
-44.78582649,-44.95509434,0.0,pial
-34.94494562,-44.95509434,0.0,pial
-25.10406475,-44.95509434,0.0,pial
-15.26318388,-44.95509434,0.0,pial
-5.422303008,-44.95509434,0.0,pial
4.418577861696861,-44.95509434,0.0,pial
14.259458731797565,-44.95509434,0.0,pial
24.10033960189827,-44.95509434,0.0,pial
33.941220471998975,-44.95509434,0.0,pial
43.78210134209968,-44.95509434,0.0,pial
53.622982212200384,-44.95509434,0.0,pial
63.46386308230109,-44.95509434,0.0,pial
73.30474395,-44.95509434,0.0,pial
83.14562482,-44.95509434,0.0,pial
92.98650569,-44.95509434,0.0,pial
102.82738656270391,-44.95509434,0.0,pial
112.66826743280461,-44.95509434,0.0,pial
122.50914830290532,-44.95509434,0.0,pial
132.35002917300602,-44.95509434,0.0,pial
142.19091004310673,-44.95509434,0.0,pial
152.03179091320743,-44.95509434,0.0,pial
161.87267178330814,-44.95509434,0.0,pial
171.71355265340884,-44.95509434,0.0,pial
181.55443352350954,-44.95509434,0.0,pial
191.39531439361025,-44.95509434,0.0,pial
